"V1" "V2" "V3"
"1" 23.4791851043701 27.5987739562988 48.4036140441895
"2" 23.5028 28.6321 48.2331
"3" 23.4687 29.677 48.1708
"4" 23.4015 30.7166 48.0634
"5" 23.2674 31.7436 47.9093
"6" 23.2644 32.7755 47.7306
"7" 23.1632 33.7957 47.5181
"8" 23.0979 34.8168 47.2943
"9" 22.9826 35.813 46.9914
"10" 22.8746 36.8063 46.6801
"11" 22.7616 37.8423 46.6288
"12" 22.6332 38.8781 46.6367
"13" 22.5009746551514 39.9162063598633 46.6033973693848
"14" 24.1366996765137 47.0635681152344 45.702522277832
"15" 25.8074150085449 40.3061828613281 46.3269577026367
"16" 26.1699390411377 30.3293418884277 52.629581451416
"17" 39.9215621948242 39.2304229736328 44.8048439025879
"18" 40.4061 37.6615 44.3439
"19" 40.6668 35.9882 44.2361
"20" 41.0041 34.4108 44.9484
"21" 41.2851 32.9945 45.9221
"22" 41.2031 32.26 47.499
"23" 41.4063 32.0072 49.2194
"24" 41.7923 32.3481 50.8886
"25" 42.1107 33.2551 52.3491
"26" 42.252 34.5075 53.5799
"27" 42.4586 35.9678 54.5134
"28" 42.4349 37.7005 54.6564
"29" 42.3119 39.313 54.0259
"30" 42.1859 40.2852 52.5993
"31" 41.9403 40.7547 50.9245
"32" 41.3608 41.0219 49.3336
"33" 40.4297904968262 40.6679229736328 47.8814430236816
"34" 40.4297904968262 40.6679229736328 47.8814430236816
"35" 39.9215621948242 39.2304229736328 44.8048439025879
"36" 39.7798614501953 19.916446685791 48.1242904663086
"37" 39.5415 19.8935 49.1643
"38" 39.7643 20.4233 50.1668
"39" 40.1448 21.1268 51.0107
"40" 40.4369 21.9294 51.7997
"41" 40.7483 22.861 52.4216
"42" 41.0661 23.8971 52.8285
"43" 41.4868 24.9398 53.0643
"44" 41.8831 25.9787 52.8557
"45" 42.2108 26.8474 52.1764
"46" 42.3369 27.5389 51.2603
"47" 42.3949 28.344 50.4605
"48" 42.2324 29.0647 49.5937
"49" 42.189 29.4821 48.5112
"50" 42.1076 29.9813 47.4685
"51" 42.0978 30.7622 46.6077
"52" 41.820255279541 31.1970405578613 45.582202911377
"53" 23.6600780487061 49.7236251831055 54.2615203857422
"54" 25.6011943817139 3.16945457458496 57.6696662902832
"55" 26.7211 3.3714 57.3176
"56" 27.6995 3.6329 56.6836
"57" 28.286 4.1668 55.8569
"58" 28.6701 4.3759 54.7443
"59" 28.9699 3.9224 53.7194
"60" 29.1019 3.3865 52.6636
"61" 29.0318 2.7885 51.6331
"62" 28.4012 2.2498 50.7868
"63" 27.3759 1.9239 50.2928
"64" 26.199 1.7938 50.1992
"65" 24.9985294342041 1.76623392105102 50.1938781738281
"66" 29.470458984375 38.6153793334961 46.39892578125
"67" 29.9980278015137 10.5365886688232 60.396110534668
"68" 33.4084739685059 15.1686382293701 60.8061294555664
"69" 31.9207878112793 20.0578098297119 62.3234977722168
"70" 22.4151344299316 49.4160232543945 54.9703788757324
"71" 23.3077 49.4266 54.6011
"72" 23.8998 49.4904 53.9861
"73" 24.5203 48.9108 53.4483
"74" 25.1864 48.3791 52.917
"75" 25.7926 47.8723 52.3006
"76" 26.0211 47.3431 51.5222
"77" 25.5499 47.2513 50.7015
"78" 24.8728 47.5036 50.0007
"79" 24.0839 47.8364 49.4731
"80" 23.2027 48.0909 49.0557
"81" 22.2240600585938 48.0244941711426 48.851634979248
"82" 41.6208229064941 28.7434349060059 57.0306015014648
"83" 39.7798614501953 19.916446685791 48.1242904663086
"84" 39.4059 19.2713 46.7234
"85" 38.6629 17.9712 45.9846
"86" 37.8908 16.6075 45.3955
"87" 37.1363 15.1553 45.1279
"88" 36.3392 13.7041 44.8786
"89" 35.4313 12.3005 44.7966
"90" 34.4837 10.9421 44.9833
"91" 33.3928 9.6833 45.0165
"92" 32.3614 8.3968 45.2573
"93" 31.1894 7.2243 45.1785
"94" 30.0561 5.9946 45.2862
"95" 28.7076 5.0045 45.226
"96" 27.3841 4.1286 45.5812
"97" 26.1332 3.5955 46.489
"98" 24.7187423706055 3.2596287727356 47.3135948181152
"99" 35.4799766540527 35.4534378051758 42.9487457275391
"100" 36.4802 35.2153 43.3056
"101" 37.3241 35.7548 43.5869
"102" 38.3629 35.6597 43.215
"103" 39.354 35.6664 42.7389
"104" 40.2581 35.725 42.1055
"105" 40.6326 36.3277 41.4125
"106" 40.0344 37.0698 41.1456
"107" 39.0747 37.4341 41.2623
"108" 38.0499 37.4688 41.6586
"109" 37.0605 37.6971 41.9153
"110" 36.0323 37.6824 41.6182
"111" 35.2115 37.0645 41.6764
"112" 35.0013 36.1477 42.232
"113" 39.7798614501953 19.916446685791 48.1242904663086
"114" 29.3681163787842 5.94396591186523 56.3083572387695
"115" 38.6507301330566 16.597505569458 51.5223731994629
