"V1" "V2" "V3"
"1" 24.6361351013184 17.4639873504639 10.1954021453857
"2" 23.9819 17.7123 10.2355
"3" 23.3016 17.879 10.2311
"4" 22.6464 18.1181 10.1716
"5" 21.9991 18.356 10.0482
"6" 21.3486 18.5554 9.8816
"7" 20.7057 18.7568 9.6886
"8" 20.0757 18.9957 9.4955
"9" 19.4424 19.2326 9.3114
"10" 18.7944 19.439 9.142
"11" 18.1453 19.6439 8.9753
"12" 17.4938 19.8459 8.8142
"13" 16.823823928833 20.0119304656982 8.69527244567871
"14" 11.25856590271 23.8448505401611 8.44638156890869
"15" 17.2828006744385 22.0505084991455 8.81385231018066
"16" 23.8399105072021 19.9717388153076 11.6955814361572
"17" 21.0925941467285 29.37819480896 9.6753454208374
"18" 21.9219 30.1503 8.4722
"19" 22.6951 30.6529 7.1024
"20" 23.4192 31.3702 5.8688
"21" 24.8842 31.1163 6.0191
"22" 26.1791 30.6094 6.9154
"23" 27.1091 30.1314 8.2
"24" 27.6512 29.6448 9.6788
"25" 27.4268 29.6457 11.283
"26" 26.6347 30.0227 12.6858
"27" 25.4481 30.6596 13.6244
"28" 23.9356 31.1561 14.0099
"29" 22.4012 31.7049 13.739
"30" 21.3683 32.2655 12.6201
"31" 21.372 31.9208 11.0406
"32" 21.4173 31.2727 9.9009
"33" 21.0611763000488 29.6912117004394 9.98744869232178
"34" 21.0611763000488 29.6912117004394 9.98744869232178
"35" 21.0925941467285 29.37819480896 9.6753454208374
"36" 38.4860458374023 24.8386192321777 7.96188259124756
"37" 38.2957 24.4857 9.0794
"38" 37.8572 24.6344 10.2048
"39" 37.1389 24.9937 11.1092
"40" 36.2153 25.3654 11.823
"41" 35.2056 25.8757 12.2667
"42" 34.1262 26.441 12.3773
"43" 33.1039 27.0933 12.3215
"44" 32.1487 27.7279 11.9138
"45" 31.1591 28.2217 11.3873
"46" 30.2517 28.7357 10.7449
"47" 29.4467 29.1435 9.9225
"48" 28.7819 29.5828 8.9968
"49" 28.152 30.0486 8.0518
"50" 27.4107 30.3833 7.1401
"51" 26.7817 30.6726 6.1311
"52" 25.9369201660156 31.0581302642822 5.32956790924072
"53" 9.45223617553711 23.2513046264648 16.0667285919189
"54" 45.7895584106445 10.9776678085327 13.4058198928833
"55" 45.9583 11.7659 13.4775
"56" 45.8531 12.5686 13.3646
"57" 45.5337 13.249 13.0297
"58" 45.8537 13.5111 12.4156
"59" 46.3036 13.5727 11.7251
"60" 46.73 13.5938 11.0163
"61" 47.1629 13.3275 10.3683
"62" 47.5402 13.0866 9.673
"63" 47.5832 12.5614 9.0677
"64" 47.3832 11.7849 8.9612
"65" 47.0373420715332 11.0489253997803 9.096435546875
"66" 19.8343391418457 23.9960174560547 9.07776737213135
"67" 38.0357551574707 16.4275550842285 17.1978530883789
"68" 38.0503005981445 16.4664421081543 17.2057952880859
"69" 33.1011009216309 18.8068580627441 17.9978828430176
