"V1" "V2" "V3"
"1" 6.93377590179443 25.4230422973633 6.21415233612061
"2" 7.5139 26.6359 6.1926
"3" 7.9276 27.7924 6.724
"4" 8.5578 28.9393 6.9272
"5" 9.3261 30.0291 6.9988
"6" 10.1349 31.085 7.159
"7" 10.9828 32.1217 7.2164
"8" 11.6656 33.2734 7.2227
"9" 12.5438 34.2888 7.1932
"10" 13.3671 35.3241 7.0578
"11" 14.2219 36.3332 6.8319
"12" 15.04 37.3603 6.5817
"13" 15.8303 38.3214 6.0768
"14" 16.6086 39.3129 5.6542
"15" 17.633 40.0873 5.9506
"16" 18.8233375549316 40.4403953552246 6.37075138092041
"17" 6.92083215713501 14.2126932144165 6.94141864776611
"18" 6.2907 14.2348 7.3531
"19" 5.7252 14.201 7.842
"20" 5.0457 14.3641 8.0261
"21" 4.4688 14.4114 7.5853
"22" 3.8038 14.2901 7.2746
"23" 3.2986 13.7925 7.0953
"24" 3.5321 13.2462 6.7651
"25" 4.2325 12.9705 6.7195
"26" 4.9073 12.6426 6.8058
"27" 5.4644 12.3618 6.4013
"28" 6.1375 12.5429 6.1581
"29" 6.6935 13.0395 6.1782
"30" 7.0206 13.6357 6.4859
"31" 6.93377590179443 25.4230422973633 6.21415233612061
"32" 14.770393371582 28.7420787811279 8.86981201171875
"33" 13.5739984512329 35.4599266052246 15.5862979888916
"34" 13.7833 34.9046 16.9919
"35" 13.6832 33.858 18.054
"36" 13.5559 32.539 18.8227
"37" 13.3448 31.2202 19.569
"38" 12.8693 29.8817 20.1417
"39" 12.0191 28.6986 20.4036
"40" 10.8248 27.7456 20.4433
"41" 9.5608 26.9595 20.1788
"42" 8.6007 26.0697 19.3927
"43" 7.848 25.4189 18.234
"44" 7.3911 25.2987 16.7941
"45" 7.2124 25.8273 15.397
"46" 7.216 26.701 14.1401
"47" 7.4935 27.7127 13.0291
"48" 8.1635 28.7482 12.13
"49" 8.9973 29.6842 11.2493
"50" 10.0231 30.6923 10.7559
"51" 11.1355 31.7319 10.6151
"52" 12.1431 32.8318 10.916
"53" 12.7741 33.9645 11.6962
"54" 13.2132 34.9925 12.7389
"55" 13.613 35.5334 14.056
"56" 11.7252864837647 24.8015670776367 10.1503658294678
"57" 12.6322 25.9433 9.5603
"58" 13.5527 27.2055 9.2721
"59" 14.3963 28.4989 8.9071
"60" 14.8684 29.9822 8.7384
"61" 15.0412 31.5399 8.67
"62" 15.4104 33.0559 8.3754
"63" 16.3426 34.1653 7.8733
"64" 17.2735 35.3465 7.8186
"65" 18.6313095092773 35.5786361694336 8.36947631835938
"66" 11.7252864837647 24.8015670776367 10.1503658294678
"67" 18.5296688079834 39.3995895385742 14.8811168670654
"68" 18.6313095092773 35.5786361694336 8.36947631835938
"69" 18.5296688079834 39.3995895385742 14.8811168670654
"70" 18.578 38.2478 16.4168
"71" 18.4321 36.6283 17.4761
"72" 18.3031 34.8919 18.3101
"73" 18.3504 33.2146 19.2746
"74" 18.3307 31.6534 20.4184
"75" 18.2352 29.9521 21.3459
"76" 18.2955 28.1522 22.0467
"77" 18.2113 26.2677 22.5248
"78" 18.2872 24.4125 23.0751
"79" 18.0868 22.5876 23.6965
"80" 17.8673 20.7462 24.2608
"81" 17.7331 18.858 24.7125
"82" 17.5895 16.9326 24.866
"83" 17.429 15.005 25.0654
"84" 17.3262 13.0832 25.3102
"85" 17.2677 11.141 25.4076
"86" 17.2427 9.2045 25.4497
"87" 16.9756450653076 7.32128047943115 25.773344039917
"88" 16.3327808380127 2.09615325927734 14.1147480010986
"89" 16.9756450653076 7.32128047943115 25.773344039917
"90" 18.8233375549316 40.4403953552246 6.37075138092041
"91" 28.9200286865234 23.8613548278809 6.97881889343262
"92" 28.5234 25.3386 7.3509
"93" 27.991 26.827 7.4325
"94" 27.3101 28.2454 7.2928
"95" 26.5304 29.6152 7.4415
"96" 25.7238 30.9508 7.4448
"97" 24.9956 32.3548 7.3449
"98" 24.2357 33.7414 7.2258
"99" 23.4536 35.1152 7.1674
"100" 22.7222 36.4716 6.8209
"101" 21.965 37.743 6.2787
"102" 21.1777 38.9779 5.7231
"103" 20.2338 39.9595 6.1747
"104" 18.8233375549316 40.4403953552246 6.37075138092041
"105" 28.9200286865234 23.8613548278809 6.97881889343262
"106" 21.5647697448731 28.6362724304199 9.23400688171387
"107" 23.2797813415527 35.014045715332 15.9625625610352
"108" 23.1533 34.1958 17.3019
"109" 23.3004 32.9329 18.2432
"110" 23.2318 31.5705 19.0645
"111" 23.4509 30.1905 19.828
"112" 23.733 28.7389 20.346
"113" 24.7545 27.5481 20.487
"114" 25.8225 26.3689 20.5018
"115" 26.9031 25.3221 19.9992
"116" 27.6923 24.5053 18.9225
"117" 28.1837 24.2607 17.4763
"118" 28.2615 24.634 15.9377
"119" 28.3266 25.2951 14.488
"120" 28.2703 26.2508 13.2337
"121" 27.7841 27.3803 12.2278
"122" 27.0467 28.4622 11.3229
"123" 26.2459 29.6929 10.7306
"124" 25.3307 30.9802 10.5522
"125" 24.5057 32.2878 10.9013
"126" 24.083 33.5809 11.7028
"127" 23.6821 34.5251 12.9197
"128" 23.3893 35.0202 14.3698
"129" 24.4446792602539 24.0623970031738 10.732795715332
"130" 23.6473 25.1111 9.8336
"131" 22.6684 26.3512 9.5435
"132" 21.9286 27.7293 9.1854
"133" 21.7263 29.2822 8.9267
"134" 21.7156 30.8452 9.0061
"135" 21.371 32.3399 8.5244
"136" 20.7465 33.7423 8.0754
"137" 19.9703 35.0556 7.7106
"138" 18.6313095092773 35.5786361694336 8.36947631835938
"139" 24.4446792602539 24.0623970031738 10.732795715332
"140" 6.63960981369019 14.1525001525879 6.80166006088257
"141" 6.5847601890564 13.684100151062 6.52044010162354
"142" 6.46484994888306 13.457200050354 6.31762981414795
"143" 6.38621091842651 13.2101707458496 6.2015438079834
"144" 6.18727684020996 12.8184022903442 6.04952907562256
"145" 6.48465061187744 14.0215244293213 6.80219793319702
"146" 6.37291717529297 13.744873046875 6.64812898635864
"147" 6.24314260482788 13.5180788040161 6.4677529335022
"148" 6.01756000518799 13.1759004592896 6.30139017105103
"149" 5.84672975540161 12.9359188079834 6.20957660675049
"150" 6.16799259185791 14.0346403121948 6.94121074676514
"151" 6.04599332809448 13.7367677688599 6.81712484359741
"152" 6.09490013122559 13.4469003677368 6.47016000747681
"153" 5.76401996612549 13.0510997772217 6.3347601890564
"154" 5.51895904541016 12.8430395126343 6.37809085845947
"155" 5.93990612030029 14.0255765914917 7.15240859985352
"156" 5.80088949203491 13.7161426544189 7.02287483215332
"157" 5.86054992675781 13.6458568572998 6.87906122207642
"158" 5.53655004501343 13.029899597168 6.5174298286438
"159" 5.26425933837891 12.8794431686401 6.64260578155518
"160" 5.65835285186768 13.9567699432373 7.46087741851807
"161" 5.49553680419922 13.6952476501465 7.29388380050659
"162" 4.63070774078369 13.7804412841797 7.19469165802002
"163" 4.42543601989746 13.4168643951416 6.87580966949463
"164" 5.31198072433472 12.7749614715576 6.51594686508179
"165" 5.35948276519775 13.9744663238525 7.60002136230469
"166" 5.16938972473145 13.7160940170288 7.37523698806763
"167" 4.63053703308105 13.8008728027344 7.20694828033447
"168" 4.50832986831665 13.5333995819092 6.97098016738892
"169" 5.42089986801147 12.8600997924805 6.46448993682861
"170" 5.0079607963562 14.115683555603 7.62547874450684
"171" 4.85741806030273 13.7905702590942 7.33163928985596
"172" 4.50832986831665 13.5333995819092 6.97098016738892
"173" 5.42089986801147 12.8600997924805 6.46448993682861
"174" 4.71588373184204 14.1859951019287 7.47293376922607
"175" 4.64800786972046 13.9415884017944 7.29504871368408
"176" 4.52452230453491 13.7147455215454 7.09996700286865
"177" 4.36898899078369 13.300386428833 6.80186223983765
"178" 4.45435047149658 14.3237771987915 7.3244104385376
"179" 4.34844064712524 13.9983243942261 7.15564775466919
"180" 4.26362466812134 13.7137765884399 6.93503952026367
"181" 4.17518138885498 13.4000415802002 6.74020767211914
"182" 4.13442659378052 14.2317905426025 7.17699813842773
