"V1" "V2" "V3"
"1" 39.4012336730957 48.8954124450684 45.6935577392578
"2" 39.7126 47.497 47.5505
"3" 39.6292 46.2786 49.5609
"4" 38.9991 45.1874 51.5146
"5" 38.8188 43.6754 53.1787
"6" 39.2568 42.2598 54.9633
"7" 39.2913 40.8501 56.8335
"8" 39.0801 39.5652 58.7944
"9" 38.4499 38.4582 60.7681
"10" 37.6229 37.3099 62.6544
"11" 36.6901 36.2414 64.5375
"12" 36.0107 35.2262 66.5529
"13" 35.4569 34.1791 68.587
"14" 35.372 33.3384 70.7653
"15" 35.8738 32.3649 72.8251
"16" 35.9910430908203 30.9659118652344 74.4580993652344
"17" 41.169189453125 45.8316955566406 26.0698051452637
"18" 41.0227 47.1938 26.588
"19" 40.709 48.596 26.6066
"20" 40.5364 49.9822 26.4688
"21" 41.0862 51.3095 26.3628
"22" 41.9268 52.5158 26.2938
"23" 42.707 53.3589 25.7083
"24" 43.1721 53.355 24.5123
"25" 42.872 51.9738 24.1252
"26" 42.2338 50.6501 23.9661
"27" 42.3479 49.2065 23.9326
"28" 42.715 47.8062 23.8761
"29" 42.6237 46.4773 23.8833
"30" 41.9597 45.6954 24.8273
"31" 39.4012336730957 48.8954124450684 45.6935577392578
"32" 35.6540870666504 35.5216979980469 57.7390556335449
"33" 25.8753051757812 40.1498222351074 62.4880561828613
"34" 24.343 40.5097 62.073
"35" 23.1108 41.0242 61.1354
"36" 22.0257 41.4351 59.9822
"37" 21.2171 42.2954 58.9672
"38" 20.9335 43.622 58.0392
"39" 21.2789 44.9459 57.1414
"40" 22.0478 46.0507 56.237
"41" 23.1363 47.0205 55.4832
"42" 24.4002 47.7702 54.7746
"43" 25.8908 48.0427 54.1913
"44" 27.4675 47.9397 53.7682
"45" 29.0689 47.66 53.6461
"46" 30.5824 47.0735 53.8794
"47" 31.6816 46.236 54.7526
"48" 32.3691 45.1563 55.7545
"49" 32.6988 44.07 56.9372
"50" 32.7349 43.0613 58.2228
"51" 32.3196 42.1065 59.4807
"52" 31.4981 41.2156 60.582
"53" 30.5153 40.3886 61.5814
"54" 29.093 40.0152 62.2985
"55" 27.5097 39.9807 62.526
"56" 36.3166885375977 41.6554641723633 43.7167205810547
"57" 36.6342 40.3656 46.2481
"58" 36.8279 39.8463 48.9981
"59" 36.7601 38.3197 51.4196
"60" 36.7631 36.7211 53.7921
"61" 35.969 36.0752 56.4849
"62" 35.149 35.2356 59.1004
"63" 34.2955 34.5947 61.7714
"64" 33.023 33.7282 64.1046
"65" 31.7217559814453 31.3232307434082 64.5120239257812
"66" 36.3166885375977 41.6554641723633 43.7167205810547
"67" 26.0820693969727 32.1739616394043 73.6369857788086
"68" 31.7217559814453 31.3232307434082 64.5120239257812
"69" 26.0820693969727 32.1739616394043 73.6369857788086
"70" 24.3045 32.0581 70.6779
"71" 22.7162 31.9488 67.5907
"72" 21.3931 31.8076 64.3714
"73" 20.1452 31.5725 61.1258
"74" 18.7828 31.7171 57.9187
"75" 17.2991 31.5314 54.7798
"76" 15.8459 31.5328 51.6184
"77" 14.3408 31.4761 48.4773
"78" 12.9434 31.5722 45.2827
"79" 11.5208 31.5576 42.1044
"80" 9.9975 31.5758 38.9929
"81" 8.5255 31.7628 35.8539
"82" 7.1523 31.9134 32.6608
"83" 5.9949 31.9483 29.3929
"84" 4.7846 31.9738 26.1252
"85" 3.7505 32.2073 22.8067
"86" 2.8531 32.4358 19.4479
"87" 3.83611488342285 32.1521186828613 16.3693885803223
"88" 30.5871410369873 31.6063995361328 14.4926528930664
"89" 3.83611488342285 32.1521186828613 16.3693885803223
"90" 35.9910430908203 30.9659118652344 74.4580993652344
"91" 37.0805969238281 11.6253881454468 45.6300468444824
"92" 36.6574 13.0282 48.0202
"93" 36.1807 14.6658 50.245
"94" 35.8746 16.4205 52.3984
"95" 36.0534 18.2322 54.53
"96" 36.6716 19.7515 56.8158
"97" 36.8558 21.1735 59.2276
"98" 36.4632 22.7717 61.4982
"99" 35.8942 24.3983 63.7177
"100" 35.2187 25.9545 65.9337
"101" 34.8283 27.1827 68.4235
"102" 34.9489 28.1368 70.9901
"103" 35.8559 29.2199 73.3934
